countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
UK,Greg Knight,http://www.wikidata.org/entity/Q750219,male,gregknight,15453062,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Francie Molloy,http://www.wikidata.org/entity/Q5479812,male,franciemolloy,1006402848,Member of the 58th Parliament of the United Kingdom,Sinn Féin,Sinn Féin
UK,Keir Starmer,http://www.wikidata.org/entity/Q6383803,male,keir_starmer,2425571623,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Kit Malthouse,http://www.wikidata.org/entity/Q6417459,male,kitmalthouse,19407599,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Nigel Huddleston,http://www.wikidata.org/entity/Q16211496,male,huddlestonnigel,568249574,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Tom Pursglove,http://www.wikidata.org/entity/Q16232474,male,votepursglove,1418358025,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Jim McMahon,http://www.wikidata.org/entity/Q17306267,male,jimfromoldham,154661114,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Co-operative
UK,Angela Rayner,http://www.wikidata.org/entity/Q18164278,female,angelarayner,222748037,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Catherine West,http://www.wikidata.org/entity/Q19871931,female,catherinewest1,351812038,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Alan Brown,http://www.wikidata.org/entity/Q19883288,male,alanbrownsnp,3011043981,Member of the 58th Parliament of the United Kingdom,Scottish National Party,Scottish National Party
UK,James Cartlidge,http://www.wikidata.org/entity/Q19956787,male,jc4southsuffolk,2776689260,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Alberto Costa,http://www.wikidata.org/entity/Q19957124,male,albertocostamp,3005893073,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Matthew Pennycook,http://www.wikidata.org/entity/Q20203414,male,mtpennycook,21084719,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Justin Madders,http://www.wikidata.org/entity/Q20647673,male,justinmadders,2999868527,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Chris Matheson,http://www.wikidata.org/entity/Q20647738,male,chrism4chester,2472200292,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Amanda Milling,http://www.wikidata.org/entity/Q20648982,female,amandamilling,381433782,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Bim Afolami,http://www.wikidata.org/entity/Q30174692,male,bimafolami,311956971,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Julia Lopez,http://www.wikidata.org/entity/Q30174734,female,julialopezmp,859339993810161664,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Mohammad Yasin,http://www.wikidata.org/entity/Q30234247,male,yasinforbedford,887252498054033408,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Suzanne Webb,http://www.wikidata.org/entity/Q63929121,female,q66suzi,1469672990,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Fay Jones,http://www.wikidata.org/entity/Q63929463,female,jonesyfay,134257511,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Stephen Flynn,http://www.wikidata.org/entity/Q75818973,male,stephenflynnsnp,487655647,Member of the 58th Parliament of the United Kingdom,,Scottish National Party
UK,Munira Wilson,http://www.wikidata.org/entity/Q75838676,female,munirawilson,397566701,Member of the 58th Parliament of the United Kingdom,Liberal Democrats,Liberal Democrats
UK,Duncan Baker,http://www.wikidata.org/entity/Q76363201,male,duncancbaker,24963373,Member of the 58th Parliament of the United Kingdom,,Conservative Party
UK,Robert Largan,http://www.wikidata.org/entity/Q76363319,male,robertlargan,862282069153599488,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Marco Longhi,http://www.wikidata.org/entity/Q76363678,male,marcolonghi4dn,1179055854794018816,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Rob Roberts,http://www.wikidata.org/entity/Q76363923,male,robdelyn,1179046208398123008,Member of the 58th Parliament of the United Kingdom,,Conservative Party
UK,Claire Coutinho,http://www.wikidata.org/entity/Q76364263,female,clairecoutinho,336529567,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Paul Holmes,http://www.wikidata.org/entity/Q76450648,male,pauljholmes,172090468,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Dean Russell,http://www.wikidata.org/entity/Q76450658,male,dean4watford,1189861431048622080,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Owen Paterson,http://www.wikidata.org/entity/Q197894,male,owenpaterson,2660755152,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Adam Afriyie,http://www.wikidata.org/entity/Q258473,male,adamafriyie,22031058,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Stephen Barclay,http://www.wikidata.org/entity/Q260546,male,stevebarclay,269788397,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Hilary Benn,http://www.wikidata.org/entity/Q262742,male,hilarybennmp,408454349,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Steve Brine,http://www.wikidata.org/entity/Q265088,male,brinemp,11564602,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
