countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
UK,Nick Bourne,http://www.wikidata.org/entity/Q7026799,male,lordnickbourne,196093572,Member of the House of Lords,Conservative Party,Conservative Party
UK,Sarah Mullally,http://www.wikidata.org/entity/Q7422628,female,bishopsarahm,4895300884,Member of the House of Lords,,
UK,Stephen Conway,http://www.wikidata.org/entity/Q7608939,male,bishop_s_conway,589558821,Member of the House of Lords,,
UK,Stephen Cottrell,http://www.wikidata.org/entity/Q7608959,male,cottrellstephen,707372036,Member of the House of Lords,,
UK,Steven Croft,http://www.wikidata.org/entity/Q7614592,male,steven_croft,40661214,Member of the House of Lords,,
UK,Vivienne Faull,http://www.wikidata.org/entity/Q7937879,female,vivfaull,608455399,Member of the House of Lords,,
UK,Sue Hayman,http://www.wikidata.org/entity/Q19874021,female,suehayman1,580947925,Member of the House of Lords,Labour Party,
UK,"Charlotte Vere, Baroness Vere of Norbiton",http://www.wikidata.org/entity/Q26923548,female,charlottev,4192681,Member of the House of Lords,Conservative Party,Conservative Party
UK,Pauline Bryan,http://www.wikidata.org/entity/Q53750096,female,pauline_bryan,624730557,Member of the House of Lords,,Labour Party
UK,Diana Barran,http://www.wikidata.org/entity/Q53870714,female,dianabarran,131844769,Member of the House of Lords,Conservative Party,Conservative Party
UK,David Anderson,http://www.wikidata.org/entity/Q58652056,male,bricksilk,484197914,Member of the House of Lords,,crossbencher
UK,Peter Lilley,http://www.wikidata.org/entity/Q19831,male,lilleypeter,501698806,Member of the House of Lords,Conservative Party,Conservative Party
UK,Floella Benjamin,http://www.wikidata.org/entity/Q58237,female,floellabenjamin,58283237,Member of the House of Lords,Liberal Democrats,Liberal Democrats
UK,William Hague,http://www.wikidata.org/entity/Q58282,male,williamjhague,122994639,Member of the House of Lords,Conservative Party,Conservative Party
