countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
ES,Idoia Sagastizabal Unzetabarrenetxea,http://www.wikidata.org/entity/Q27999264,female,idosagasti,250635207,Member of the Congress of Deputies,Basque Nationalist Party,Basque Parliamentary Group (EAJ-PNV)
ES,Montse Bassa,http://www.wikidata.org/entity/Q62007391,female,bassamontse,1084408297,Member of the Congress of Deputies,Republican Left of Catalonia || independent politician,Republican Parliamentary Group
ES,Paloma Gázquez,http://www.wikidata.org/entity/Q62566102,female,palomagazquez,1107072258294669313,Member of the Congress of Deputies,People's Party,Popular parliamentary group
ES,Edmundo Bal Francés,http://www.wikidata.org/entity/Q63861758,male,baledmundo,1099251922152931329,Member of the Congress of Deputies,,Parliamentary Group Citizens
ES,Andrea Fernández Benéitez,http://www.wikidata.org/entity/Q64213621,female,afernb,702298741651447808,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Macarena Olona Choclán,http://www.wikidata.org/entity/Q64569137,female,macarena_olona,1109573601995440129,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,José Ramírez del Río,http://www.wikidata.org/entity/Q65146312,male,joseramirezdel2,1113813322170863616,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Víctor Manuel Sánchez del Real,http://www.wikidata.org/entity/Q65146315,male,sanchezdelreal,53517943,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Belén Fernández Casero,http://www.wikidata.org/entity/Q65275034,female,belenfcasero,2718789058,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Cristina López Zamora,http://www.wikidata.org/entity/Q66498271,female,cristinalpezza1,1254790806780678144,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Pablo Cambronero Piqueras,http://www.wikidata.org/entity/Q66663393,male,paucambronerocs,2679135387,Member of the Congress of Deputies,Ciudadanos,Parliamentary Group Citizens
ES,Santos Cerdán León,http://www.wikidata.org/entity/Q66663396,male,santicl,141183245,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,María Soledad Cruz-Guzmán García,http://www.wikidata.org/entity/Q66663402,female,solcruzguzman,789120175,Member of the Congress of Deputies,People's Party,Popular parliamentary group
ES,Juan Cuatrecasas Asua,http://www.wikidata.org/entity/Q66663404,male,elalmadelvino || cuatrecasasjuan,295686450 || 1111604643409391624,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Héctor Gómez Hernández,http://www.wikidata.org/entity/Q66663427,male,hectorgomezh,60114737,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,María Carmen Martínez Granados,http://www.wikidata.org/entity/Q66663461,female,mcmartinez_cs,1056227988180795393,Member of the Congress of Deputies,Ciudadanos,Parliamentary Group Citizens
ES,Lucía Muñoz Dalda,http://www.wikidata.org/entity/Q66663475,female,luciadalda,2578198139,Member of the Congress of Deputies,Unidas Podemos,Confederal Parliamentary Group of Unidas Podemos-In Comú Podem-Galicia in Común
ES,Margarita Prohens Rigo,http://www.wikidata.org/entity/Q66663490,female,margaprohens,361322719,Member of the Congress of Deputies,People's Party,Popular parliamentary group
ES,Yolanda Seva Ruiz,http://www.wikidata.org/entity/Q66663512,female,yolandaalcaldes,4409892215,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Martina Velarde Gómez,http://www.wikidata.org/entity/Q66663516,female,martinavelardeg,3300574151,Member of the Congress of Deputies,Unidas Podemos,Confederal Parliamentary Group of Unidas Podemos-In Comú Podem-Galicia in Común
ES,Juan Luis Steegmann Olmedillas,http://www.wikidata.org/entity/Q74579099,male,jlsteeg || jlsteeg_doc,593952938 || 900446435111579648,Member of the Congress of Deputies,Spanish Socialist Workers' Party || Vox,VOX Parliamentary Group
ES,Carlos Hugo Fernández-Roca Suárez,http://www.wikidata.org/entity/Q74579105,male,cfdezrocysua,3512934022,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Georgina Trías Gil,http://www.wikidata.org/entity/Q74579107,female,georgina_vox,1118102485053399041,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Inés María Cañizares Pacheco,http://www.wikidata.org/entity/Q74579128,female,inescanizares,2561709684,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Rodrigo Jiménez Revuelta,http://www.wikidata.org/entity/Q74579131,male,rodrijr111,1681133749,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
ES,Víctor Guido González Coello de Portugal,http://www.wikidata.org/entity/Q74579135,male,vicpiedra,49607100,Member of the Congress of Deputies,Vox,VOX Parliamentary Group
