countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
FR,Hubert Falco,http://www.wikidata.org/entity/Q2750200,male,hubertfalco,2178364993,Senator of the French Fifth Republic,Republican Party || Union for French Democracy || Liberal Democracy || Union for a Popular Movement,
FR,Alain Anziani,http://www.wikidata.org/entity/Q2829515,male,aanziani,52751581,Senator of the French Fifth Republic,Socialist Party,
FR,Alain Houpert,http://www.wikidata.org/entity/Q2829913,male,alainhoupert,101817931,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Alain Joyandet,http://www.wikidata.org/entity/Q2829945,male,ajoyandet,485852102,Senator of the French Fifth Republic,Rally for the Republic || Union for a Popular Movement,
FR,Alain Néri,http://www.wikidata.org/entity/Q2830133,male,alainneri,497284658,Senator of the French Fifth Republic,Socialist Party,
FR,Albéric de Montgolfier,http://www.wikidata.org/entity/Q2832067,male,aldemontgolfier,705031944589983744,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,André Ferrand,http://www.wikidata.org/entity/Q2847751,male,andre_ferrand,1588386577,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,André Gattolin,http://www.wikidata.org/entity/Q2847810,male,andregattolin,817061142,Senator of the French Fifth Republic,Europe Ecology – The Greens,
FR,André Vallini,http://www.wikidata.org/entity/Q2848745,male,valliniandre,588392592,Senator of the French Fifth Republic,Socialist Party,Socialist Group in the Senate of France
FR,Anne Emery-Dumas,http://www.wikidata.org/entity/Q2851073,female,anneemerydumas,2292335058,Senator of the French Fifth Republic,Socialist Party,
FR,Antoine Lefèvre,http://www.wikidata.org/entity/Q2854148,male,antoinelaon,1303614018,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Arnaud Bazin,http://www.wikidata.org/entity/Q2863048,male,arnaud_bazinvo,803284443876167680,Senator of the French Fifth Republic,,The Republicans group
FR,Bernard Cazeau,http://www.wikidata.org/entity/Q2897658,male,bernardcazeau,1004299262,Senator of the French Fifth Republic,Socialist Party,
FR,Bruno Gilles,http://www.wikidata.org/entity/Q2926806,male,brunogilles13,493589985,Senator of the French Fifth Republic,Rally for the Republic || Union for a Popular Movement,
FR,Bruno Retailleau,http://www.wikidata.org/entity/Q2926942,male,brunoretailleau,408398312,Senator of the French Fifth Republic,The Republicans || Movement for France || Union for a Popular Movement,The Republicans group || Q3117589
FR,Bruno Sido,http://www.wikidata.org/entity/Q2926985,male,bruno_sido,1310693856,Senator of the French Fifth Republic,Rally for the Republic || Union for a Popular Movement,The Republicans group
FR,Catherine Belrhiti,http://www.wikidata.org/entity/Q2941827,female,catbelrhiti,4046440517,Senator of the French Fifth Republic,,
FR,Catherine Deroche,http://www.wikidata.org/entity/Q2941883,female,cderoche_senat,1358847770,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Catherine Dumas,http://www.wikidata.org/entity/Q2941903,female,catherine_dumas,487874704,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Catherine Morin-Desailly,http://www.wikidata.org/entity/Q2942013,female,c_morindesailly,291596081,Senator of the French Fifth Republic,Union for French Democracy,Group Centrist Union
FR,Catherine Procaccia,http://www.wikidata.org/entity/Q2942039,female,cprocaccia,599968486,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Catherine Tasca,http://www.wikidata.org/entity/Q2942078,female,catherinetasca,1883196834,Senator of the French Fifth Republic,Unified Socialist Party || Socialist Party,
FR,Catherine Troendlé,http://www.wikidata.org/entity/Q2942086,female,c_troendle,3238415981,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Christian Cambon,http://www.wikidata.org/entity/Q2965111,male,chcambon,965652683716689920,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Christophe Frassa,http://www.wikidata.org/entity/Q2966061,male,c_frassa,343884304,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Claudine Lepage,http://www.wikidata.org/entity/Q2978494,female,claudinelepage,31151087,Senator of the French Fifth Republic,Socialist Party,
FR,Corinne Bouchoux,http://www.wikidata.org/entity/Q2997298,female,corinnebouchoux,721011307223347201,Senator of the French Fifth Republic,Europe Ecology – The Greens,Ecologist group
FR,Cécile Cukierman,http://www.wikidata.org/entity/Q3009722,female,cecilecukierman,380298359,Senator of the French Fifth Republic,French Communist Party,
FR,David Assouline,http://www.wikidata.org/entity/Q3017419,male,dassouline,61164655,Senator of the French Fifth Republic,Socialist Party,
FR,Delphine Bataille,http://www.wikidata.org/entity/Q3021806,female,delphbataille,1429821697,Senator of the French Fifth Republic,Socialist Party,
FR,Didier Marie,http://www.wikidata.org/entity/Q3027102,male,didier_marie76,3316909205,Senator of the French Fifth Republic,Socialist Party,Socialist Group in the Senate of France
FR,Dominique Bailly,http://www.wikidata.org/entity/Q3034967,male,baillydom,269857647,Senator of the French Fifth Republic,Socialist Party,
FR,Dominique Watrin,http://www.wikidata.org/entity/Q3035535,male,watrindominique,1522276066974392320,Senator of the French Fifth Republic,French Communist Party,
FR,Dominique de Legge,http://www.wikidata.org/entity/Q3035559,male,domdelegge,931473840689045506,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Jean-Michel Baylet,http://www.wikidata.org/entity/Q3082745,male,jmbaylet,321291985,Senator of the French Fifth Republic,Radical Party of the Left,
FR,François Calvet,http://www.wikidata.org/entity/Q3084176,male,calvetfrancois,335912997,Senator of the French Fifth Republic,Republican Party || Union for French Democracy || Liberal Democracy || Union for a Popular Movement,
FR,François Grosdidier,http://www.wikidata.org/entity/Q3084783,male,grosdidiersenat,1931057509,Senator of the French Fifth Republic,The Republicans || Rally for the Republic || Union for a Popular Movement,The Republicans group || Q3117589
FR,François Patriat,http://www.wikidata.org/entity/Q3085525,male,f_patriat,889429613239205888,Senator of the French Fifth Republic,La République En Marche || Unified Socialist Party || Socialist Party,La République En Marche group
FR,Françoise Cartron,http://www.wikidata.org/entity/Q3086428,female,f_cartron,1870599732,Senator of the French Fifth Republic,Territories of Progress || La République En Marche || Socialist Party,Socialist Group in the Senate of France
FR,Françoise Laborde,http://www.wikidata.org/entity/Q3086533,female,laborde_senat,1429776210,Senator of the French Fifth Republic,Radical Party of the Left,European Democratic and Social Rally
FR,Frédérique Espagnac,http://www.wikidata.org/entity/Q3090373,female,fespagnac,504831684,Senator of the French Fifth Republic,Socialist Party,
FR,Georges Labazée,http://www.wikidata.org/entity/Q3102984,male,glabazee_senat,1310208470,Senator of the French Fifth Republic,Socialist Party,
FR,Georges Patient,http://www.wikidata.org/entity/Q3103298,male,georgespatient,381996181,Senator of the French Fifth Republic,Socialist Party,
FR,Gilbert Roger,http://www.wikidata.org/entity/Q3105844,male,gilbertroger_93,131550749,Senator of the French Fifth Republic,Socialist Party,
FR,Guillaume Arnell,http://www.wikidata.org/entity/Q3119642,male,guillaumearnell,3345305693,Senator of the French Fifth Republic,,
FR,Hervé Marseille,http://www.wikidata.org/entity/Q3134586,male,hervemarseille,884772861524807681,Senator of the French Fifth Republic,Social Democratic Party || Union for French Democracy || Democratic European Force,Group Centrist Union
FR,Hervé Maurey,http://www.wikidata.org/entity/Q3134596,male,hmaurey,1055771058,Senator of the French Fifth Republic,Les Centristes || Union for French Democracy || Union of Democrats and Independents,
FR,Hélène Conway-Mouret,http://www.wikidata.org/entity/Q3144735,female,hconwaymouret,305575260,Senator of the French Fifth Republic,Socialist Party,
FR,Jackie Pierre,http://www.wikidata.org/entity/Q3157403,male,pierre_jackie,1266562454,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Jacques Bigot,http://www.wikidata.org/entity/Q3158284,male,jacquesbigot,76289383,Senator of the French Fifth Republic,Socialist Party,
FR,Jacques Cornano,http://www.wikidata.org/entity/Q3158569,male,cornanojacques,521554712,Senator of the French Fifth Republic,Socialist Group in the Senate of France,
FR,Jacques Gillot,http://www.wikidata.org/entity/Q3158995,male,jacques_gillot,2999842084,Senator of the French Fifth Republic,Socialist Group in the Senate of France,
FR,Jacques Grosperrin,http://www.wikidata.org/entity/Q3159042,male,jgrosperrin,579878272,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Jacques Le Nay,http://www.wikidata.org/entity/Q3159317,male,jacqueslenay,925389347733626880,Senator of the French Fifth Republic,Union of Democrats and Independents,
FR,Jacques Mézard,http://www.wikidata.org/entity/Q3159636,male,mezardjacques,865112877438570496,Senator of the French Fifth Republic,Radical Party of the Left,
FR,Jean-Claude Luche,http://www.wikidata.org/entity/Q3165082,male,jeanclaudeluche,2891822619,Senator of the French Fifth Republic,Union for French Democracy || Union for a Popular Movement || Union of Democrats and Independents,
FR,Jean-Claude Requier,http://www.wikidata.org/entity/Q3165189,male,requierc,2460056485,Senator of the French Fifth Republic,Radical Party of the Left,
FR,Jean-François Husson,http://www.wikidata.org/entity/Q3165673,male,jf_husson,1565130361,Senator of the French Fifth Republic,Administrative Meeting for Senators not on the list of another Group || Union for a Popular Movement,
FR,Jean-Jacques Lozach,http://www.wikidata.org/entity/Q3166338,male,senateurlozach,4783186476,Senator of the French Fifth Republic,Socialist Party,
FR,Jean-Louis Tourenne,http://www.wikidata.org/entity/Q3167000,male,jeanlouistouren,577857868,Senator of the French Fifth Republic,Socialist Party,Q53516488
FR,Jean-Luc Fichet,http://www.wikidata.org/entity/Q3167146,male,jlffichet,627584835,Senator of the French Fifth Republic,Socialist Party,Socialist Group in the Senate of France
FR,Jean-Léonce Dupont,http://www.wikidata.org/entity/Q3167301,male,jldupont14,1280517445,Senator of the French Fifth Republic,Union for French Democracy,
FR,Jean-Marc Boyer,http://www.wikidata.org/entity/Q3167339,male,boyerj_m,973559329264717824,Senator of the French Fifth Republic,Rally for the Republic,
FR,Jean-Marc Todeschini,http://www.wikidata.org/entity/Q3167502,male,jm_todeschini,2887361529,Senator of the French Fifth Republic,Socialist Party,Socialist Group in the Senate of France
FR,Jean-Marie Vanlerenberghe,http://www.wikidata.org/entity/Q3167857,male,vanlerenberghej,894916010389778433,Senator of the French Fifth Republic,Union for French Democracy || Democratic Movement || Union of Democrats and Independents,Group Centrist Union
FR,Jean-Noël Cardoux,http://www.wikidata.org/entity/Q3168236,male,jncardoux,4818724409,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Jean-Noël Guérini,http://www.wikidata.org/entity/Q3168248,male,jnguerini,120120335,Senator of the French Fifth Republic,Socialist Party,
FR,Jean-Pierre Caffet,http://www.wikidata.org/entity/Q3169094,male,jp_caffet,986608590,Senator of the French Fifth Republic,Socialist Party,
