countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
AU,Concetta Fierravanti-Wells,http://www.wikidata.org/entity/Q5158602,female,senator_cfw,1929717391,member of the Australian Senate,Liberal Party of Australia,Coalition
AU,Nick McKim,http://www.wikidata.org/entity/Q14201517,male,nickmckim,156077839,member of the Australian Senate,Australian Greens,Australian Greens
AU,Linda Reynolds,http://www.wikidata.org/entity/Q16735152,female,lindareynoldswa,2393844469,member of the Australian Senate,Liberal Party of Australia,Coalition
AU,Kimberley Kitching,http://www.wikidata.org/entity/Q27450592,female,kimbakit,20494141,member of the Australian Senate,Australian Labor Party,Australian Labor Party
AU,Raff Ciccone,http://www.wikidata.org/entity/Q61983642,male,senraffciccone,171888155,member of the Australian Senate,Australian Labor Party,Australian Labor Party
AU,Kristina Keneally,http://www.wikidata.org/entity/Q442238,female,kkeneally,18925120,member of the Australian Senate,Australian Labor Party,Australian Labor Party
AU,Sarah Hanson-Young,http://www.wikidata.org/entity/Q2224379,female,sarahinthesen8,4553061,member of the Australian Senate,Australian Greens,Australian Greens
AU,Alex Gallacher,http://www.wikidata.org/entity/Q4717023,male,mceachian,252986202,member of the Australian Senate,Australian Labor Party,Australian Labor Party
AU,Bridget McKenzie,http://www.wikidata.org/entity/Q4966734,female,senbmckenzie,525812268,member of the Australian Senate,National Party of Australia,Coalition
AU,Pat Dodson,http://www.wikidata.org/entity/Q7146371,male,senatordodson,954263782070484992,member of the Australian Senate,Australian Labor Party,Australian Labor Party
AU,Peter Whish-Wilson,http://www.wikidata.org/entity/Q7177677,male,senatorsurfer,573244782,member of the Australian Senate,Australian Greens,Australian Greens
AU,Rachel Siewert,http://www.wikidata.org/entity/Q2125232,female,senatorsiewert,25298878,member of the Australian Senate,Australian Greens,Australian Greens
AU,Jim Molan,http://www.wikidata.org/entity/Q6196985,male,jimmolan,961051403098537984,member of the Australian Senate,Liberal Party of Australia,Coalition
AU,Matthew Canavan,http://www.wikidata.org/entity/Q16202391,male,mattjcan,632817143,member of the Australian Senate,Liberal National Party of Queensland,Coalition
AU,James Paterson,http://www.wikidata.org/entity/Q23016290,male,senpaterson,28791311,member of the Australian Senate,Liberal Party of Australia,Coalition
AU,Hollie Hughes,http://www.wikidata.org/entity/Q60734047,female,hollieahughes,383676736,member of the Australian Senate,Liberal Party of Australia,Coalition
AU,Marielle Smith,http://www.wikidata.org/entity/Q63531157,female,msmariellesmith,304834944,member of the Australian Senate,Australian Labor Party,Australian Labor Party
